# rodscan: ['L', 'H', 'K', 0, 'F', 'Ferr', 'BL', 'dL']
# Escan: ['E', 'H', 'K', 'L', 'F', 'Ferr', 'BL', 'dL']
1.85100000  1.00  1.00  0.00 6.97140272 0.11151527 1.86090000 2.00000000
1.89100000  1.00  1.00  0.00 3.97263045 0.06660323 1.86090000 2.00000000
1.93100000  1.00  1.00  0.00 1.52740185 0.02543685 1.86090000 2.00000000
1.97100000  1.00  1.00  0.00 0.96326401 0.01536911 1.86090000 2.00000000
2.01100000  1.00  1.00  0.00 0.68389526 0.01118974 1.86090000 2.00000000
2.05100000  1.00  1.00  0.00 0.51429225 0.00865628 1.86090000 2.00000000
2.09100000  1.00  1.00  0.00 0.41120460 0.00713048 1.86090000 2.00000000
2.13100000  1.00  1.00  0.00 0.34007690 0.00607371 1.86090000 2.00000000
2.17100000  1.00  1.00  0.00 0.28555505 0.00526600 1.86090000 2.00000000
2.29100000  1.00  1.00  0.00 0.18510770 0.00380322 1.86090000 2.00000000
2.41100000  1.00  1.00  0.00 0.12828106 0.00248647 1.86090000 2.00000000
2.53100000  1.00  1.00  0.00 0.09133696 0.00177505 1.86090000 2.00000000
2.65100000  1.00  1.00  0.00 0.06840439 0.00137000 1.86090000 2.00000000
2.77100000  1.00  1.00  0.00 0.05938656 0.00129033 1.86090000 2.00000000
2.89100000  1.00  1.00  0.00 0.06391043 0.00142242 1.86090000 2.00000000
3.01100000  1.00  1.00  0.00 0.08285004 0.00181419 1.86090000 2.00000000
3.13100000  1.00  1.00  0.00 0.10402814 0.00224686 1.86090000 2.00000000
3.25100000  1.00  1.00  0.00 0.13466457 0.00284910 1.86090000 2.00000000
3.37100000  1.00  1.00  0.00 0.18064051 0.00358085 1.86090000 2.00000000
3.49100000  1.00  1.00  0.00 0.24039400 0.00465354 1.86090000 2.00000000
3.57100000  1.00  1.00  0.00 0.30918154 0.00599163 1.86090000 2.00000000
3.61100000  1.00  1.00  0.00 0.35418417 0.00672780 1.86090000 2.00000000
3.65100000  1.00  1.00  0.00 0.42402748 0.00779414 1.86090000 2.00000000
3.69100000  1.00  1.00  0.00 0.52313082 0.00927082 1.86090000 2.00000000
3.73100000  1.00  1.00  0.00 0.67927275 0.01162838 1.86090000 2.00000000
3.77100000  1.00  1.00  0.00 0.96986684 0.01600113 1.86090000 2.00000000
3.81100000  1.00  1.00  0.00 1.71094126 0.02712710 1.86090000 2.00000000
3.85100000  1.00  1.00  0.00 7.15499856 0.11184751 1.86090000 2.00000000
3.89100000  1.00  1.00  0.00 3.15367013 0.04901248 1.86090000 2.00000000
3.93100000  1.00  1.00  0.00 1.27612318 0.02068167 1.86090000 2.00000000
3.97100000  1.00  1.00  0.00 0.79453965 0.01343572 1.86090000 2.00000000
4.01100000  1.00  1.00  0.00 0.57038683 0.01011314 1.86090000 2.00000000
4.05100000  1.00  1.00  0.00 0.44232647 0.00817734 1.86090000 2.00000000
4.09100000  1.00  1.00  0.00 0.36031109 0.00698598 1.86090000 2.00000000
4.13100000  1.00  1.00  0.00 0.30461526 0.00615250 1.86090000 2.00000000
4.21100000  1.00  1.00  0.00 0.23283098 0.00448321 1.86090000 2.00000000
4.33100000  1.00  1.00  0.00 0.16803003 0.00326002 1.86090000 2.00000000
4.45100000  1.00  1.00  0.00 0.13231166 0.00260002 1.86090000 2.00000000
4.57100000  1.00  1.00  0.00 0.10827717 0.00223789 1.86090000 2.00000000
4.69100000  1.00  1.00  0.00 0.09776904 0.00203553 1.86090000 2.00000000
4.81100000  1.00  1.00  0.00 0.09006794 0.00190720 1.86090000 2.00000000
4.93100000  1.00  1.00  0.00 0.08765048 0.00180098 1.86090000 2.00000000
5.05100000  1.00  1.00  0.00 0.08945565 0.00185712 1.86090000 2.00000000
5.17100000  1.00  1.00  0.00 0.09807457 0.00200431 1.86090000 2.00000000
5.29100000  1.00  1.00  0.00 0.11023599 0.00221562 1.86090000 2.00000000
5.41100000  1.00  1.00  0.00 0.13647729 0.00266274 1.86090000 2.00000000
-0.61100000  1.00  1.00  0.00 0.04407171 0.00080842 4.13910000 2.00000000
-0.73100000  1.00  1.00  0.00 0.04845024 0.00086897 4.13910000 2.00000000
-0.85100000  1.00  1.00  0.00 0.06269949 0.00111528 4.13910000 2.00000000
-0.97100000  1.00  1.00  0.00 0.07696686 0.00139436 4.13910000 2.00000000
-1.09100000  1.00  1.00  0.00 0.09263355 0.00171472 4.13910000 2.00000000
-1.21100000  1.00  1.00  0.00 0.10916469 0.00208177 4.13910000 2.00000000
-1.33100000  1.00  1.00  0.00 0.13015703 0.00252417 4.13910000 2.00000000
-1.45100000  1.00  1.00  0.00 0.15742407 0.00310897 4.13910000 2.00000000
-1.57100000  1.00  1.00  0.00 0.18755764 0.00362791 4.13910000 2.00000000
-1.69100000  1.00  1.00  0.00 0.23253231 0.00433612 4.13910000 2.00000000
-1.81100000  1.00  1.00  0.00 0.31542477 0.00560695 4.13910000 2.00000000
-1.85100000  1.00  1.00  0.00 0.35718243 0.00624820 4.13910000 2.00000000
-1.89100000  1.00  1.00  0.00 0.41379472 0.00710444 4.13910000 2.00000000
-1.93100000  1.00  1.00  0.00 0.49338608 0.00830828 4.13910000 2.00000000
-1.97100000  1.00  1.00  0.00 0.61538513 0.01014590 4.13910000 2.00000000
-2.01100000  1.00  1.00  0.00 0.81605974 0.01316855 4.13910000 2.00000000
-2.05100000  1.00  1.00  0.00 1.22414224 0.01929658 4.13910000 2.00000000
-2.09100000  1.00  1.00  0.00 2.32987456 0.03760617 4.13910000 2.00000000
-2.13100000  1.00  1.00  0.00 455.85087037 7.00541981 4.13910000 2.00000000
-2.17100000  1.00  1.00  0.00 2.36670921 0.03828127 4.13910000 2.00000000
-2.21100000  1.00  1.00  0.00 1.21791789 0.01926662 4.13910000 2.00000000
-2.25100000  1.00  1.00  0.00 0.80476189 0.01307538 4.13910000 2.00000000
-2.29100000  1.00  1.00  0.00 0.60663134 0.01011952 4.13910000 2.00000000
-2.33100000  1.00  1.00  0.00 0.48454654 0.00830051 4.13910000 2.00000000
-2.37100000  1.00  1.00  0.00 0.40472060 0.00711297 4.13910000 2.00000000
-2.41100000  1.00  1.00  0.00 0.34883480 0.00629495 4.13910000 2.00000000
-2.53100000  1.00  1.00  0.00 0.24456490 0.00477914 4.13910000 2.00000000
-2.65100000  1.00  1.00  0.00 0.19072297 0.00371271 4.13910000 2.00000000
-2.77100000  1.00  1.00  0.00 0.15289490 0.00320917 4.13910000 2.00000000
-2.89100000  1.00  1.00  0.00 0.12520276 0.00246276 4.13910000 2.00000000
-3.01100000  1.00  1.00  0.00 0.10085912 0.00215632 4.13910000 2.00000000
-3.13100000  1.00  1.00  0.00 0.08209492 0.00165203 4.13910000 2.00000000
-3.25100000  1.00  1.00  0.00 0.06279990 0.00128052 4.13910000 2.00000000
-3.37100000  1.00  1.00  0.00 0.05141880 0.00108187 4.13910000 2.00000000
-3.49100000  1.00  1.00  0.00 0.03948252 0.00095675 4.13910000 2.00000000
-3.61100000  1.00  1.00  0.00 0.03241060 0.00078502 4.13910000 2.00000000
-3.73100000  1.00  1.00  0.00 0.03262083 0.00075757 4.13910000 2.00000000
-3.85100000  1.00  1.00  0.00 0.04634818 0.00095083 4.13910000 2.00000000
-3.89100000  1.00  1.00  0.00 0.05554309 0.00121501 4.13910000 2.00000000
-3.93100000  1.00  1.00  0.00 0.07078674 0.00143606 4.13910000 2.00000000
-3.97100000  1.00  1.00  0.00 0.09660862 0.00188349 4.13910000 2.00000000
-4.01100000  1.00  1.00  0.00 0.13984110 0.00267989 4.13910000 2.00000000
-4.05100000  1.00  1.00  0.00 0.21896434 0.00400359 4.13910000 2.00000000
-4.09100000  1.00  1.00  0.00 0.44659046 0.00776177 4.13910000 2.00000000
-4.13100000  1.00  1.00  0.00 4.02993345 0.06493647 4.13910000 2.00000000
-4.17100000  1.00  1.00  0.00 0.66533650 0.01157849 4.13910000 2.00000000
-4.21100000  1.00  1.00  0.00 0.33130025 0.00661806 4.13910000 2.00000000
-4.25100000  1.00  1.00  0.00 0.23289190 0.00453901 4.13910000 2.00000000
-4.29100000  1.00  1.00  0.00 0.18576005 0.00360580 4.13910000 2.00000000
-4.33100000  1.00  1.00  0.00 0.15786020 0.00316130 4.13910000 2.00000000
-4.37100000  1.00  1.00  0.00 0.14133051 0.00283228 4.13910000 2.00000000
-4.41100000  1.00  1.00  0.00 0.12817888 0.00258078 4.13910000 2.00000000
-4.45100000  1.00  1.00  0.00 0.12367023 0.00245983 4.13910000 2.00000000
-4.57100000  1.00  1.00  0.00 0.10343357 0.00213575 4.13910000 2.00000000
-4.69100000  1.00  1.00  0.00 0.09861436 0.00200675 4.13910000 2.00000000
-4.81100000  1.00  1.00  0.00 0.08849025 0.00184937 4.13910000 2.00000000
-4.93100000  1.00  1.00  0.00 0.09128966 0.00187882 4.13910000 2.00000000
-5.05100000  1.00  1.00  0.00 0.08996762 0.00191249 4.13910000 2.00000000
-5.17100000  1.00  1.00  0.00 0.09400052 0.00196120 4.13910000 2.00000000
-5.29100000  1.00  1.00  0.00 0.09667888 0.00199705 4.13910000 2.00000000
-5.41100000  1.00  1.00  0.00 0.11221555 0.00229644 4.13910000 2.00000000
0.61100000  3.00  0.00  0.00 0.02383728 0.00052333 1.00000000 2.00000000
0.73100000  3.00  0.00  0.00 0.03574931 0.00068905 1.00000000 2.00000000
0.77100000  3.00  0.00  0.00 0.04265110 0.00085560 1.00000000 2.00000000
0.81100000  3.00  0.00  0.00 0.05132689 0.00102964 1.00000000 2.00000000
0.85100000  3.00  0.00  0.00 0.06538165 0.00129357 1.00000000 2.00000000
0.89100000  3.00  0.00  0.00 0.08712956 0.00168703 1.00000000 2.00000000
0.93100000  3.00  0.00  0.00 0.13481023 0.00252302 1.00000000 2.00000000
0.97100000  3.00  0.00  0.00 0.30028312 0.00507765 1.00000000 2.00000000
1.01100000  3.00  0.00  0.00 1.52918372 0.02456734 1.00000000 6.00000000
1.05100000  3.00  0.00  0.00 0.19531828 0.00354039 1.00000000 6.00000000
1.09100000  3.00  0.00  0.00 0.10701947 0.00225108 1.00000000 6.00000000
1.13100000  3.00  0.00  0.00 0.07278394 0.00145866 1.00000000 6.00000000
1.17100000  3.00  0.00  0.00 0.05800160 0.00114762 1.00000000 6.00000000
1.21100000  3.00  0.00  0.00 0.04762544 0.00101046 1.00000000 6.00000000
1.25100000  3.00  0.00  0.00 0.04153558 0.00084057 1.00000000 6.00000000
1.29100000  3.00  0.00  0.00 0.03704281 0.00076763 1.00000000 6.00000000
1.33100000  3.00  0.00  0.00 0.03409344 0.00069012 1.00000000 6.00000000
1.45100000  3.00  0.00  0.00 0.02939812 0.00061593 1.00000000 6.00000000
1.57100000  3.00  0.00  0.00 0.02852297 0.00058019 1.00000000 6.00000000
1.69100000  3.00  0.00  0.00 0.02847879 0.00057532 1.00000000 6.00000000
1.81100000  3.00  0.00  0.00 0.02562414 0.00055605 1.00000000 6.00000000
1.93100000  3.00  0.00  0.00 0.02250455 0.00051347 1.00000000 6.00000000
2.05100000  3.00  0.00  0.00 0.02103328 0.00050307 1.00000000 6.00000000
2.17100000  3.00  0.00  0.00 0.01855054 0.00046643 1.00000000 6.00000000
2.29100000  3.00  0.00  0.00 0.01478425 0.00043447 1.00000000 6.00000000
2.41100000  3.00  0.00  0.00 0.01612936 0.00044871 1.00000000 6.00000000
2.53100000  3.00  0.00  0.00 0.01667929 0.00044824 1.00000000 6.00000000
2.65100000  3.00  0.00  0.00 0.01831784 0.00048217 1.00000000 6.00000000
2.77100000  3.00  0.00  0.00 0.01950458 0.00052271 1.00000000 6.00000000
2.89100000  3.00  0.00  0.00 0.01866250 0.00050851 1.00000000 6.00000000
3.01100000  3.00  0.00  0.00 0.12181286 0.00199532 1.00000000 6.00000000
3.13100000  3.00  0.00  0.00 0.01868346 0.00049493 1.00000000 6.00000000
3.25100000  3.00  0.00  0.00 0.01782271 0.00053023 1.00000000 6.00000000
3.37100000  3.00  0.00  0.00 0.01654969 0.00053784 1.00000000 6.00000000
3.49100000  3.00  0.00  0.00 0.01846732 0.00052457 1.00000000 6.00000000
3.61100000  3.00  0.00  0.00 0.02015103 0.00057889 1.00000000 6.00000000
3.73100000  3.00  0.00  0.00 0.02020501 0.00057632 1.00000000 6.00000000
3.85100000  3.00  0.00  0.00 0.02017320 0.00056161 1.00000000 6.00000000
3.97100000  3.00  0.00  0.00 0.02195498 0.00063898 1.00000000 6.00000000
4.09100000  3.00  0.00  0.00 0.02302080 0.00063644 1.00000000 6.00000000
4.21100000  3.00  0.00  0.00 0.02917650 0.00121546 1.00000000 6.00000000
4.33100000  3.00  0.00  0.00 0.02869594 0.00121492 1.00000000 6.00000000
4.45100000  3.00  0.00  0.00 0.02821805 0.00127612 1.00000000 6.00000000
4.57100000  3.00  0.00  0.00 0.02119115 0.00083218 1.00000000 6.00000000
4.69100000  3.00  0.00  0.00 0.02165473 0.00086138 1.00000000 6.00000000
4.73100000  3.00  0.00  0.00 0.01990868 0.00081307 1.00000000 6.00000000
4.77100000  3.00  0.00  0.00 0.02256920 0.00090560 1.00000000 6.00000000
4.81100000  3.00  0.00  0.00 0.02548614 0.00091235 1.00000000 6.00000000
4.85100000  3.00  0.00  0.00 0.02753524 0.00087011 1.00000000 6.00000000
4.89100000  3.00  0.00  0.00 0.02995877 0.00092257 1.00000000 6.00000000
4.93100000  3.00  0.00  0.00 0.02638536 0.00088301 1.00000000 6.00000000
4.97100000  3.00  0.00  0.00 0.02802442 0.00105264 1.00000000 6.00000000
5.01100000  3.00  0.00  0.00 0.08809688 0.00196038 1.00000000 6.00000000
5.05100000  3.00  0.00  0.00 0.03871986 0.00130161 1.00000000 6.00000000
5.09100000  3.00  0.00  0.00 0.04287427 0.00096267 1.00000000 6.00000000
5.13100000  3.00  0.00  0.00 0.03153450 0.00084312 1.00000000 6.00000000
5.17100000  3.00  0.00  0.00 0.02826364 0.00081475 1.00000000 6.00000000
5.21100000  3.00  0.00  0.00 0.04139402 0.00150974 1.00000000 6.00000000
5.25100000  3.00  0.00  0.00 0.02550013 0.00100142 1.00000000 6.00000000
5.29100000  3.00  0.00  0.00 0.02726109 0.00127193 1.00000000 6.00000000
5.41100000  3.00  0.00  0.00 0.02492212 0.00093120 1.00000000 6.00000000
5.53100000  3.00  0.00  0.00 0.02691737 0.00112288 1.00000000 6.00000000
5.55000000  3.00  0.00  0.00 0.02792874 0.00102793 1.00000000 6.00000000
5.67000000  3.00  0.00  0.00 0.02145365 0.00084477 1.00000000 6.00000000
5.79000000  3.00  0.00  0.00 0.03141482 0.00113584 1.00000000 6.00000000
5.91000000  3.00  0.00  0.00 0.02893552 0.00119010 1.00000000 6.00000000
6.03000000  3.00  0.00  0.00 0.02496257 0.00117650 1.00000000 6.00000000
6.15000000  3.00  0.00  0.00 0.03492530 0.00181784 1.00000000 6.00000000
0.61100000  2.00 -1.00  0.00 0.02843212 0.00054918 3.13910000 4.00000000
0.73100000  2.00 -1.00  0.00 0.02566555 0.00051916 3.13910000 4.00000000
0.85100000  2.00 -1.00  0.00 0.02242564 0.00049933 3.13910000 4.00000000
0.89100000  2.00 -1.00  0.00 0.02235944 0.00054794 3.13910000 4.00000000
0.93100000  2.00 -1.00  0.00 0.02134438 0.00053919 3.13910000 4.00000000
0.97100000  2.00 -1.00  0.00 0.01993332 0.00053367 3.13910000 4.00000000
1.01100000  2.00 -1.00  0.00 0.01923828 0.00049386 3.13910000 4.00000000
1.05100000  2.00 -1.00  0.00 0.01957697 0.00049484 3.13910000 4.00000000
1.09100000  2.00 -1.00  0.00 0.01914995 0.00047013 3.13910000 4.00000000
1.13100000  2.00 -1.00  0.00 0.01774563 0.00043075 3.13910000 4.00000000
1.17100000  2.00 -1.00  0.00 0.01834716 0.00045024 3.13910000 4.00000000
1.21100000  2.00 -1.00  0.00 0.01836626 0.00044666 3.13910000 4.00000000
1.25100000  2.00 -1.00  0.00 0.01777569 0.00042956 3.13910000 4.00000000
1.29100000  2.00 -1.00  0.00 0.01752713 0.00043453 3.13910000 4.00000000
1.33100000  2.00 -1.00  0.00 0.01709185 0.00042400 3.13910000 4.00000000
1.37100000  2.00 -1.00  0.00 0.01687079 0.00040830 3.13910000 4.00000000
1.41100000  2.00 -1.00  0.00 0.01715527 0.00040394 3.13910000 4.00000000
1.45100000  2.00 -1.00  0.00 0.01683101 0.00041395 3.13910000 4.00000000
1.57100000  2.00 -1.00  0.00 0.01763332 0.00044968 3.13910000 4.00000000
1.69100000  2.00 -1.00  0.00 0.01715329 0.00043695 3.13910000 4.00000000
1.81100000  2.00 -1.00  0.00 0.01645511 0.00045010 3.13910000 4.00000000
1.93100000  2.00 -1.00  0.00 0.01606588 0.00043038 3.13910000 4.00000000
2.05100000  2.00 -1.00  0.00 0.01466978 0.00042605 3.13910000 4.00000000
2.17100000  2.00 -1.00  0.00 0.01466304 0.00041246 3.13910000 4.00000000
2.29100000  2.00 -1.00  0.00 0.01770780 0.00045478 3.13910000 4.00000000
2.41100000  2.00 -1.00  0.00 0.01933266 0.00050411 3.13910000 4.00000000
2.53100000  2.00 -1.00  0.00 0.02597555 0.00064465 3.13910000 4.00000000
2.65100000  2.00 -1.00  0.00 0.02880890 0.00074456 3.13910000 4.00000000
2.77100000  2.00 -1.00  0.00 0.03867133 0.00092632 3.13910000 4.00000000
2.85100000  2.00 -1.00  0.00 0.04931863 0.00110312 3.13910000 4.00000000
2.89100000  2.00 -1.00  0.00 0.04993377 0.00113417 3.13910000 4.00000000
2.93100000  2.00 -1.00  0.00 0.06405995 0.00138390 3.13910000 4.00000000
2.97100000  2.00 -1.00  0.00 0.07336054 0.00155002 3.13910000 4.00000000
3.01100000  2.00 -1.00  0.00 0.09060742 0.00183981 3.13910000 4.00000000
3.05100000  2.00 -1.00  0.00 0.11923981 0.00230029 3.13910000 4.00000000
3.09100000  2.00 -1.00  0.00 0.18941734 0.00348502 3.13910000 4.00000000
3.13100000  2.00 -1.00  0.00 0.55060642 0.00920036 3.13910000 4.00000000
3.17100000  2.00 -1.00  0.00 0.43501911 0.00782952 3.13910000 2.00000000
3.21100000  2.00 -1.00  0.00 0.14448753 0.00286473 3.13910000 2.00000000
3.25100000  2.00 -1.00  0.00 0.07817975 0.00159514 3.13910000 2.00000000
3.29100000  2.00 -1.00  0.00 0.05261894 0.00110219 3.13910000 2.00000000
3.33100000  2.00 -1.00  0.00 0.03360886 0.00084197 3.13910000 2.00000000
3.37100000  2.00 -1.00  0.00 0.02719878 0.00068638 3.13910000 2.00000000
3.41100000  2.00 -1.00  0.00 0.02330340 0.00059449 3.13910000 2.00000000
3.49100000  2.00 -1.00  0.00 0.02047524 0.00058165 3.13910000 2.00000000
3.61100000  2.00 -1.00  0.00 0.02367976 0.00061832 3.13910000 2.00000000
3.73100000  2.00 -1.00  0.00 0.02637261 0.00069218 3.13910000 2.00000000
3.85100000  2.00 -1.00  0.00 0.03101375 0.00078893 3.13910000 2.00000000
3.97100000  2.00 -1.00  0.00 0.02845729 0.00078662 3.13910000 2.00000000
4.09100000  2.00 -1.00  0.00 0.02961254 0.00078479 3.13910000 2.00000000
4.21100000  2.00 -1.00  0.00 0.02899716 0.00081047 3.13910000 2.00000000
4.33100000  2.00 -1.00  0.00 0.02688149 0.00075523 3.13910000 2.00000000
4.45100000  2.00 -1.00  0.00 0.03032625 0.00076628 3.13910000 2.00000000
4.57100000  2.00 -1.00  0.00 0.03599684 0.00086060 3.13910000 2.00000000
4.69100000  2.00 -1.00  0.00 0.04329906 0.00095535 3.13910000 2.00000000
4.81100000  2.00 -1.00  0.00 0.06394727 0.00129161 3.13910000 2.00000000
4.85100000  2.00 -1.00  0.00 0.06957433 0.00143314 3.13910000 2.00000000
4.89100000  2.00 -1.00  0.00 0.07871565 0.00161908 3.13910000 2.00000000
4.93100000  2.00 -1.00  0.00 0.09369341 0.00184613 3.13910000 2.00000000
4.97100000  2.00 -1.00  0.00 0.11350775 0.00219342 3.13910000 2.00000000
5.01100000  2.00 -1.00  0.00 0.14630774 0.00274041 3.13910000 2.00000000
5.05100000  2.00 -1.00  0.00 0.20262616 0.00369114 3.13910000 2.00000000
5.09100000  2.00 -1.00  0.00 0.33114780 0.00580199 3.13910000 2.00000000
5.13100000  2.00 -1.00  0.00 1.03823831 0.01696251 3.13910000 2.00000000
5.17100000  2.00 -1.00  0.00 0.81702195 0.01429661 3.13910000 2.00000000
5.21100000  2.00 -1.00  0.00 0.28112613 0.00533946 3.13910000 2.00000000
5.25100000  2.00 -1.00  0.00 0.16483739 0.00318522 3.13910000 2.00000000
5.29100000  2.00 -1.00  0.00 0.11355052 0.00222144 3.13910000 2.00000000
5.33100000  2.00 -1.00  0.00 0.08730736 0.00174562 3.13910000 2.00000000
5.37100000  2.00 -1.00  0.00 0.06576882 0.00139498 3.13910000 2.00000000
5.41100000  2.00 -1.00  0.00 0.05501029 0.00119893 3.13910000 2.00000000
5.53100000  2.00 -1.00  0.00 0.03721333 0.00096757 3.13910000 2.00000000
5.65100000  2.00 -1.00  0.00 0.03541063 0.00112628 3.13910000 2.00000000
5.77100000  2.00 -1.00  0.00 0.02733370 0.00109689 3.13910000 2.00000000
5.89100000  2.00 -1.00  0.00 0.02910699 0.00116271 3.13910000 2.00000000
6.01100000  2.00 -1.00  0.00 0.02604433 0.00126761 3.13910000 2.00000000
6.13100000  2.00 -1.00  0.00 0.03003125 0.00120503 3.13910000 2.00000000
6.25100000  2.00 -1.00  0.00 0.04859466 0.00129904 3.13910000 2.00000000
6.37100000  2.00 -1.00  0.00 0.04727257 0.00170697 3.13910000 2.00000000
6.49100000  2.00 -1.00  0.00 0.05236598 0.00191701 3.13910000 2.00000000
-0.61100000  2.00 -1.00  0.00 0.17981264 0.00309792 4.86090000 4.00000000
-0.65100000  2.00 -1.00  0.00 0.22088098 0.00373756 4.86090000 4.00000000
-0.69100000  2.00 -1.00  0.00 0.28399210 0.00470596 4.86090000 4.00000000
-0.73100000  2.00 -1.00  0.00 0.38874754 0.00629559 4.86090000 4.00000000
-0.77100000  2.00 -1.00  0.00 0.62258594 0.00981840 4.86090000 4.00000000
-0.81100000  2.00 -1.00  0.00 1.68025530 0.02664203 4.86090000 4.00000000
-0.85100000  2.00 -1.00  0.00 3.23664040 0.05261723 4.86090000 4.00000000
-0.89100000  2.00 -1.00  0.00 0.76990645 0.01315139 4.86090000 4.00000000
-0.93100000  2.00 -1.00  0.00 0.42572873 0.00693865 4.86090000 4.00000000
-0.97100000  2.00 -1.00  0.00 0.29423705 0.00499171 4.86090000 4.00000000
-1.01100000  2.00 -1.00  0.00 0.22136906 0.00391705 4.86090000 4.00000000
-1.05100000  2.00 -1.00  0.00 0.17572158 0.00324631 4.86090000 4.00000000
-1.09100000  2.00 -1.00  0.00 0.14637146 0.00282866 4.86090000 4.00000000
-1.13100000  2.00 -1.00  0.00 0.12340873 0.00250200 4.86090000 4.00000000
-1.21100000  2.00 -1.00  0.00 0.09528011 0.00191881 4.86090000 4.00000000
-1.33100000  2.00 -1.00  0.00 0.06816623 0.00137115 4.86090000 4.00000000
-1.45100000  2.00 -1.00  0.00 0.05138496 0.00102037 4.86090000 4.00000000
-1.57100000  2.00 -1.00  0.00 0.03609534 0.00075171 4.86090000 4.00000000
-1.69100000  2.00 -1.00  0.00 0.02611375 0.00057758 4.86090000 4.00000000
-1.81100000  2.00 -1.00  0.00 0.02032264 0.00052059 4.86090000 4.00000000
-1.93100000  2.00 -1.00  0.00 0.01693494 0.00048022 4.86090000 4.00000000
-2.05100000  2.00 -1.00  0.00 0.01550076 0.00043978 4.86090000 4.00000000
-2.17100000  2.00 -1.00  0.00 0.01682816 0.00044722 4.86090000 4.00000000
-2.29100000  2.00 -1.00  0.00 0.01694829 0.00046553 4.86090000 4.00000000
-2.41100000  2.00 -1.00  0.00 0.01591459 0.00048936 4.86090000 4.00000000
-2.53100000  2.00 -1.00  0.00 0.01806409 0.00050806 4.86090000 4.00000000
-2.65100000  2.00 -1.00  0.00 0.01634780 0.00065262 4.86090000 4.00000000
-2.77100000  2.00 -1.00  0.00 0.01798500 0.00070062 4.86090000 4.00000000
-2.89100000  2.00 -1.00  0.00 0.01403997 0.00053711 4.86090000 4.00000000
-3.01100000  2.00 -1.00  0.00 0.01608638 0.00060312 4.86090000 4.00000000
-3.13100000  2.00 -1.00  0.00 0.02076598 0.00063393 4.86090000 4.00000000
-3.25100000  2.00 -1.00  0.00 0.01749222 0.00063746 4.86090000 4.00000000
-3.37100000  2.00 -1.00  0.00 0.01522213 0.00060894 4.86090000 4.00000000
-3.49100000  2.00 -1.00  0.00 0.01908459 0.00074070 4.86090000 4.00000000
-3.61100000  2.00 -1.00  0.00 0.01627341 0.00058328 4.86090000 4.00000000
-3.73100000  2.00 -1.00  0.00 0.01636842 0.00058519 4.86090000 4.00000000
-3.85100000  2.00 -1.00  0.00 0.01781678 0.00063492 4.86090000 4.00000000
-3.97100000  2.00 -1.00  0.00 0.01778578 0.00072134 4.86090000 4.00000000
-4.09100000  2.00 -1.00  0.00 0.02508417 0.00104722 4.86090000 4.00000000
-4.21100000  2.00 -1.00  0.00 0.02123444 0.00079719 4.86090000 4.00000000
-4.33100000  2.00 -1.00  0.00 0.02642044 0.00104845 4.86090000 4.00000000
-4.45100000  2.00 -1.00  0.00 0.02747479 0.00075036 4.86090000 4.00000000
-4.57100000  2.00 -1.00  0.00 0.03003361 0.00078251 4.86090000 4.00000000
-4.61100000  2.00 -1.00  0.00 0.03569229 0.00087072 4.86090000 4.00000000
-4.65100000  2.00 -1.00  0.00 0.04031187 0.00095623 4.86090000 4.00000000
-4.69100000  2.00 -1.00  0.00 0.04949261 0.00109135 4.86090000 4.00000000
-4.73100000  2.00 -1.00  0.00 0.06785843 0.00138413 4.86090000 4.00000000
-4.77100000  2.00 -1.00  0.00 0.09483055 0.00187000 4.86090000 4.00000000
-4.81100000  2.00 -1.00  0.00 0.18614410 0.00330345 4.86090000 4.00000000
-4.85100000  2.00 -1.00  0.00 2.29688150 0.03533446 4.86090000 4.00000000
-4.89100000  2.00 -1.00  0.00 0.14686292 0.00296089 6.86090000 2.00000000
-4.93100000  2.00 -1.00  0.00 0.06956120 0.00154887 6.86090000 2.00000000
-4.97100000  2.00 -1.00  0.00 0.04576740 0.00108975 6.86090000 2.00000000
-5.01100000  2.00 -1.00  0.00 0.03767934 0.00098607 6.86090000 2.00000000
-5.05100000  2.00 -1.00  0.00 0.04909366 0.00148560 6.86090000 2.00000000
-5.09100000  2.00 -1.00  0.00 0.04607059 0.00129576 6.86090000 2.00000000
-5.13100000  2.00 -1.00  0.00 0.03979894 0.00104234 6.86090000 2.00000000
-5.17100000  2.00 -1.00  0.00 0.04621435 0.00159569 6.86090000 2.00000000
-5.29100000  2.00 -1.00  0.00 0.03322398 0.00169310 6.86090000 2.00000000
-5.41100000  2.00 -1.00  0.00 0.03073178 0.00188280 6.86090000 2.00000000
-5.53100000  2.00 -1.00  0.00 0.03192936 0.00188290 6.86090000 2.00000000
-5.55000000  2.00 -1.00  0.00 0.03669720 0.00129238 6.86090000 2.00000000
-5.67000000  2.00 -1.00  0.00 0.04276892 0.00157187 6.86090000 2.00000000
-5.79000000  2.00 -1.00  0.00 0.03102020 0.00109331 6.86090000 2.00000000
-5.91000000  2.00 -1.00  0.00 0.02926665 0.00116889 6.86090000 2.00000000
-6.03000000  2.00 -1.00  0.00 0.03365543 0.00124845 6.86090000 2.00000000
-6.15000000  2.00 -1.00  0.00 0.03167727 0.00113647 6.86090000 2.00000000
-6.27000000  2.00 -1.00  0.00 0.03504934 0.00118089 6.86090000 2.00000000
-6.39000000  2.00 -1.00  0.00 0.05559856 0.00202750 6.86090000 2.00000000
